test_name@;@minConfigSize@;@maxConfigSize@;@num_of_executed_rounds@;@num_of_valid_rounds@;@unique_failures@;@init_branch_coverage@;@total_branch_coverage@;@total_param_coverage@;@fuzzing_time
org.apache.hadoop.hive.ql.TestTxnNoBuckets#testCompactStatsGather@;@12@;@295@;@328@;@0@;@5@;@12862@;@24900@;@195@;@24m 16s
org.apache.hadoop.hive.ql.exec.vector.expressions.TestVectorMathFunctions#testVectorLogBase@;@12@;@12@;@1348@;@1348@;@0@;@1924@;@1924@;@12@;@29m 51s
org.apache.hadoop.hive.ql.exec.vector.expressions.TestVectorTimestampExtract#testTimestamp@;@12@;@18@;@8@;@4@;@2@;@2745@;@3404@;@18@;@27m 48s
org.apache.hadoop.hive.ql.exec.vector.expressions.TestVectorTimestampExpressions#testVectorUDFMinuteLong@;@12@;@12@;@869@;@869@;@0@;@2428@;@2428@;@12@;@29m 51s
org.apache.hadoop.hive.ql.udf.generic.TestGenericUDFDeserialize#testInvalidCompressionFormat@;@12@;@14@;@1161@;@1161@;@0@;@1945@;@1945@;@14@;@29m 50s
org.apache.hadoop.hive.ql.txn.compactor.TestCompactionMetrics#testCleanerPerfMetricsEnabled@;@12@;@65@;@3@;@0@;@2@;@14342@;@28904@;@51@;@2m 32s
org.apache.hadoop.hive.ql.exec.vector.aggregation.TestVectorAggregation#testCountStar@;@12@;@18@;@0@;@0@;@0@;@0@;@0@;@0@;@5m 51s
org.apache.hadoop.hive.ql.lockmgr.TestDbTxnManager2#testDummyTxnManagerOnAcidTable@;@21@;@290@;@744@;@0@;@1@;@22270@;@41791@;@258@;@29m 23s
org.apache.hadoop.hive.ql.lockmgr.TestDbTxnManager2#testConcurrentInsertMergeInsertSharedWriteGenerateDuplicates@;@21@;@290@;@772@;@0@;@1@;@22334@;@42868@;@258@;@29m 19s
org.apache.hadoop.hive.ql.parse.repl.metric.TestReplicationMetricUpdateOnFailure#testReplLoadNonRecoverableMissingStage@;@12@;@21@;@1029@;@0@;@1@;@2063@;@2064@;@15@;@29m 51s
org.apache.hadoop.hive.ql.parse.authorization.TestHiveAuthorizationTaskFactory#testShowGrantUserOnTable@;@12@;@70@;@249@;@0@;@6@;@4503@;@6656@;@59@;@29m 27s
org.apache.hadoop.hive.metastore.txn.TestTxnHandler#testMultipleLock@;@12@;@46@;@659@;@538@;@1@;@12451@;@28276@;@38@;@29m 41s
org.apache.hadoop.hive.ql.txn.compactor.TestCleanerWithoutMinHistoryLevel#cleanupAfterMajorTableCompactionWithLongRunningQuery@;@12@;@59@;@3@;@0@;@2@;@12850@;@27379@;@45@;@29s
org.apache.hadoop.hive.ql.txn.compactor.TestCleanerWithoutMinHistoryLevel#testRetryAfterFailedCleanupDelayEnabled@;@12@;@59@;@767@;@0@;@1@;@2211@;@2218@;@20@;@29m 29s
org.apache.hadoop.hive.ql.exec.vector.TestVectorGroupByOperator#testDoubleValueTypeMaxOneKey@;@12@;@17@;@1327@;@1163@;@1@;@2896@;@2998@;@17@;@29m 51s
org.apache.hadoop.hive.ql.metadata.TestHiveMetaStoreChecker#testDataDeletion@;@12@;@191@;@1103@;@0@;@1@;@15907@;@17132@;@42@;@29m 33s
org.apache.hadoop.hive.ql.exec.tez.TestWorkloadManager#testClusterChange@;@12@;@28@;@970@;@798@;@3@;@2792@;@2845@;@28@;@29m 49s
org.apache.hadoop.hive.ql.optimizer.calcite.translator.TestRexNodeConverter#testRewriteCaseChildrenNullChild@;@17@;@17@;@2366@;@0@;@1@;@1971@;@1976@;@0@;@29m 47s
org.apache.hadoop.hive.ql.TestTxnCommands3#testSdpoBucketed@;@12@;@289@;@7@;@0@;@2@;@13140@;@13449@;@50@;@21s
org.apache.hadoop.hive.ql.udf.generic.TestGenericUDFOPMultiply#testReturnTypeBackwardCompat@;@12@;@16@;@1184@;@1184@;@0@;@2159@;@2159@;@16@;@29m 46s
org.apache.hadoop.hive.ql.TestTxnCommands#testDelete@;@12@;@300@;@103@;@0@;@7@;@3316@;@35621@;@296@;@15m 43s
org.apache.hadoop.hive.ql.txn.compactor.TestWorker2#minorTableWithBase@;@12@;@59@;@11@;@0@;@2@;@12677@;@27713@;@45@;@2m 43s
org.apache.hadoop.hive.ql.txn.compactor.TestCleaner2#processCompactionCandidatesInParallel@;@12@;@59@;@6@;@0@;@2@;@12697@;@27553@;@45@;@3m 37s
org.apache.hadoop.hive.metastore.txn.TestTxnHandler#testReplOpenTxn@;@12@;@59@;@79@;@0@;@5@;@12616@;@21577@;@51@;@16m 52s
org.apache.hadoop.hive.ql.exec.vector.TestVectorGroupByOperator#testDoubleValueTypeVarianceOneKey@;@12@;@17@;@1265@;@1137@;@1@;@3016@;@3158@;@17@;@29m 50s
org.apache.hadoop.hive.ql.TestTxnCommandsWithSplitUpdateAndVectorization#testUpdateDeleteOfInserts@;@12@;@297@;@155@;@0@;@6@;@12839@;@32858@;@216@;@7m 26s
org.apache.hadoop.hive.ql.optimizer.calcite.translator.TestRexNodeConverter#testRewriteCaseChildrenNullChild@;@17@;@17@;@2117@;@0@;@1@;@1968@;@1973@;@0@;@29m 46s
org.apache.hadoop.hive.ql.hooks.TestQueryHooks#testQueryLifeTimeWithParseHooksWithParseError@;@14@;@68@;@1403@;@1403@;@0@;@3842@;@5587@;@34@;@29m 26s
org.apache.hadoop.hive.ql.parse.TestHiveDecimalParse#testDecimalType4@;@12@;@226@;@112@;@0@;@6@;@2271@;@31765@;@208@;@4m 24s
org.apache.hadoop.hive.ql.TestTxnCommands2#testFullACIDAbortWithMajorCompaction@;@12@;@293@;@64@;@0@;@4@;@12567@;@16026@;@195@;@3m 6s
org.apache.hadoop.hive.ql.lockmgr.TestDbTxnManager2#testWriteSetTracking11@;@21@;@289@;@736@;@0@;@1@;@22014@;@41883@;@257@;@29m 25s
org.apache.hadoop.hive.ql.parse.TestMacroSemanticAnalyzer#testDropMacro@;@12@;@191@;@22@;@4@;@4@;@2250@;@29865@;@179@;@1m 30s
org.apache.hadoop.hive.ql.TestTxnCommandsWithSplitUpdateAndVectorization#testMoreBucketsThanReducers@;@12@;@295@;@277@;@0@;@6@;@12369@;@24355@;@197@;@20m 26s
org.apache.hadoop.hive.ql.exec.vector.expressions.TestVectorGenericDateExpressions#testDateSubColScalar@;@12@;@12@;@1043@;@1043@;@0@;@2709@;@2775@;@12@;@29m 50s
org.apache.hadoop.hive.ql.exec.vector.expressions.TestVectorMathFunctions#testVectorAbs@;@12@;@12@;@1296@;@1296@;@0@;@1932@;@1932@;@12@;@29m 52s
org.apache.hadoop.hive.ql.metadata.TestMSCKRepairOnAcid#testAddPartitionHighVisibilityId@;@12@;@295@;@135@;@0@;@4@;@12380@;@17068@;@61@;@5m 50s
org.apache.hadoop.hive.ql.metadata.TestMSCKRepairOnAcid#testNonPartitionedTable@;@12@;@295@;@110@;@0@;@5@;@12750@;@21758@;@196@;@7m 50s
org.apache.hadoop.hive.ql.TestTxnCommands#testTimeOutReaper@;@12@;@289@;@27@;@0@;@3@;@12602@;@14199@;@51@;@1m 24s
org.apache.hadoop.hive.ql.txn.compactor.TestCompactionMetrics#testInitiatorDurationMeasuredCorrectly@;@12@;@65@;@4@;@0@;@2@;@14441@;@26992@;@50@;@1m 59s
org.apache.hadoop.hive.metastore.txn.TestCompactionTxnHandler#testFindNextToCompact2@;@12@;@48@;@594@;@468@;@1@;@12239@;@28215@;@40@;@29m 38s
org.apache.hadoop.hive.ql.lockmgr.TestDbTxnManager2#testMerge3Way@;@21@;@289@;@697@;@0@;@1@;@22195@;@41154@;@257@;@29m 18s
org.apache.hadoop.hive.ql.exec.vector.expressions.TestVectorTypeCasts#testCastLongToString@;@12@;@12@;@1336@;@1336@;@0@;@1951@;@1951@;@12@;@29m 52s
org.apache.hadoop.hive.ql.exec.TestExpressionEvaluator#testExprNodeFuncEvaluator@;@12@;@15@;@1272@;@1272@;@0@;@2309@;@2309@;@15@;@29m 48s
org.apache.hadoop.hive.ql.TestTxnNoBuckets#testInsertOverwriteToAcidWithUnionRemove@;@12@;@295@;@456@;@0@;@6@;@12387@;@32620@;@212@;@17m 9s
org.apache.hadoop.hive.ql.hooks.TestHiveProtoLoggingHook#testNonPartionedTable@;@12@;@21@;@608@;@593@;@1@;@3340@;@3363@;@21@;@29m 47s
org.apache.hadoop.hive.ql.udf.generic.TestGenericUDFOPMinus#testDoubleMinusLong@;@12@;@16@;@1273@;@1273@;@0@;@2103@;@2103@;@16@;@29m 48s
org.apache.hadoop.hive.metastore.txn.TestTxnHandler#testAbortInvalidTxn@;@12@;@46@;@679@;@519@;@1@;@12638@;@26070@;@38@;@29m 43s
org.apache.hadoop.hive.ql.txn.compactor.TestWorker#sortedPartition@;@12@;@59@;@6@;@0@;@2@;@27242@;@27572@;@45@;@1m 30s
org.apache.hadoop.hive.ql.exec.vector.TestVectorGroupByOperator#testMinLongNullKeyGroupByCrossBatch@;@12@;@17@;@1277@;@1206@;@1@;@2859@;@3023@;@17@;@29m 51s
org.apache.hadoop.hive.ql.exec.tez.TestWorkloadManager#testReuseWithDifferentPool@;@12@;@28@;@875@;@703@;@3@;@2027@;@3021@;@28@;@29m 49s
org.apache.hadoop.hive.ql.exec.vector.expressions.TestVectorStringExpressions#testStringColCompareStringColFilter@;@12@;@12@;@1197@;@1197@;@0@;@2083@;@2083@;@12@;@29m 52s
org.apache.hadoop.hive.ql.exec.vector.expressions.TestVectorGenericDateExpressions#testDateAddColCol@;@12@;@12@;@1179@;@1179@;@0@;@2720@;@2783@;@12@;@29m 52s
org.apache.hadoop.hive.ql.exec.TestExplainTask#testCollectAuthRelatedEntitiesJsonShouldMatch@;@12@;@44@;@479@;@286@;@3@;@2851@;@4095@;@33@;@29m 36s
org.apache.hadoop.hive.ql.TestTxnCommands2#testSchemaEvolutionCompaction@;@12@;@300@;@350@;@0@;@7@;@12604@;@35721@;@226@;@14m 31s
org.apache.hadoop.hive.ql.stats.TestStatsUpdaterThread#testNoStatsUpdateForSimpleReplTable@;@12@;@319@;@11@;@0@;@1@;@21414@;@21557@;@189@;@40s
org.apache.hadoop.hive.ql.exec.vector.expressions.TestVectorStringConcat#testVarchar@;@12@;@18@;@5@;@3@;@1@;@3739@;@3891@;@18@;@23m 42s
org.apache.hadoop.hive.ql.metadata.TestHive#testGetAndDropTables@;@49@;@194@;@1374@;@0@;@1@;@22725@;@23541@;@161@;@29m 29s
org.apache.hadoop.hive.ql.exec.vector.TestVectorGroupByOperator#testMaxDecimal@;@12@;@13@;@1281@;@1281@;@0@;@2763@;@2853@;@13@;@29m 50s
org.apache.hadoop.hive.ql.exec.vector.TestVectorGroupByOperator#testMaxHTEntriesFlush@;@12@;@16@;@1232@;@1232@;@0@;@2859@;@2931@;@16@;@29m 51s
org.apache.hadoop.hive.ql.TestTxnCommandsWithSplitUpdateAndVectorization#testExplicitRollback@;@12@;@298@;@399@;@0@;@6@;@12423@;@36492@;@277@;@19m 30s
org.apache.hadoop.hive.ql.parse.type.TestExprProcessorGetFuncExpr#testLookupFunctionOnDemand@;@12@;@156@;@0@;@0@;@0@;@0@;@0@;@0@;@4s
org.apache.hadoop.hive.ql.exec.vector.expressions.TestVectorMathFunctions#testVectorRand@;@12@;@12@;@1306@;@1306@;@0@;@1930@;@1930@;@12@;@29m 52s
org.apache.hadoop.hive.ql.exec.vector.expressions.TestVectorIfStatement#testVarchar@;@12@;@18@;@22@;@8@;@2@;@2977@;@3307@;@18@;@28m 41s
org.apache.hadoop.hive.ql.security.authorization.plugin.metastore.TestHiveMetaStoreAuthorizer#testS_CreateDataConnector_authorizedUser@;@12@;@16@;@1118@;@1118@;@0@;@19198@;@19786@;@3@;@29m 36s
org.apache.hadoop.hive.ql.txn.compactor.TestWorker2#minorWithOpenInMiddle@;@12@;@59@;@5@;@0@;@2@;@27290@;@27522@;@45@;@2m 46s
org.apache.hadoop.hive.ql.lockmgr.TestDbTxnManager2#testLoadData@;@21@;@290@;@754@;@0@;@1@;@22254@;@41646@;@258@;@29m 18s
org.apache.hadoop.hive.ql.lockmgr.TestDbTxnManager2#testMsckRepair@;@21@;@289@;@667@;@0@;@1@;@21995@;@40683@;@257@;@29m 18s
org.apache.hadoop.hive.ql.exec.vector.TestVectorGroupByOperator#testAvgLongRepeatNulls@;@12@;@13@;@1268@;@1268@;@0@;@2698@;@2789@;@13@;@29m 50s
org.apache.hadoop.hive.ql.txn.compactor.TestInitiator#dropTable@;@12@;@59@;@5@;@0@;@2@;@25352@;@27397@;@45@;@2m 4s
org.apache.hadoop.hive.ql.exec.vector.expressions.TestVectorGenericDateExpressions#testDateSubScalarCol@;@12@;@12@;@1089@;@1089@;@0@;@2596@;@2672@;@12@;@29m 50s
org.apache.hadoop.hive.ql.exec.TestExplainTask#testExplainDoesSortPathAsStrings@;@12@;@13@;@1191@;@1191@;@0@;@2763@;@2764@;@13@;@29m 45s
org.apache.hadoop.hive.ql.txn.compactor.TestCompactionMetrics#testUpdateCompactionMetrics@;@12@;@65@;@14@;@10@;@1@;@14158@;@23441@;@51@;@3m 55s
org.apache.hadoop.hive.ql.txn.compactor.TestWorker2#sortedTable@;@12@;@38@;@705@;@0@;@1@;@12769@;@23228@;@24@;@29m 44s
org.apache.hadoop.hive.ql.udf.generic.TestGenericUDFOPPlus#testIntervalYearMonthPlusIntervalYearMonth@;@12@;@16@;@1254@;@1254@;@0@;@2079@;@2079@;@16@;@29m 51s
org.apache.hadoop.hive.ql.txn.compactor.TestInitiator#noCompactWhenNoCompactSetLowerCase@;@12@;@59@;@5@;@0@;@2@;@12913@;@27482@;@45@;@1m 54s
org.apache.hadoop.hive.ql.TestTxnCommands2WithSplitUpdateAndVectorization#testDynPartUpdateWithAborts@;@12@;@293@;@81@;@0@;@3@;@12588@;@15975@;@50@;@3m 14s
org.apache.hadoop.hive.ql.TestTxnCommands2WithSplitUpdateAndVectorization#testMultiInsertStatement@;@12@;@289@;@64@;@0@;@3@;@12383@;@15055@;@50@;@3m 14s
org.apache.hadoop.hive.ql.plan.TestViewEntity#testUnionView@;@43@;@254@;@1689@;@0@;@1@;@11145@;@11911@;@222@;@29m 25s
org.apache.hadoop.hive.ql.stats.TestStatsUpdaterThread#testSimpleUpdateWithThreads@;@12@;@319@;@643@;@0@;@1@;@6666@;@10285@;@195@;@29m 23s
org.apache.hadoop.hive.ql.lockmgr.ITestDbTxnManager#testInsertSnapshotIsolationMinHistoryDisabled@;@22@;@291@;@880@;@0@;@1@;@22344@;@43064@;@260@;@29m 12s
org.apache.hadoop.hive.ql.lockmgr.ITestDbTxnManager#testMergePartitioned@;@22@;@290@;@798@;@0@;@1@;@22167@;@43375@;@259@;@29m 13s
org.apache.hadoop.hive.metastore.txn.TestCompactionTxnHandler#testMarkCleaned@;@12@;@48@;@681@;@532@;@1@;@12361@;@30343@;@40@;@29m 44s
org.apache.hadoop.hive.ql.metadata.TestHiveUtils#testUnparseIdentifierWithDoubleQuotesWhenQuotationIsBackTicks@;@12@;@13@;@1296@;@1296@;@0@;@1919@;@1919@;@13@;@29m 52s
org.apache.hadoop.hive.ql.lockmgr.TestDbTxnManager2#testDropDatabaseCascadeMixed@;@21@;@290@;@821@;@0@;@1@;@28753@;@45110@;@259@;@29m 21s
org.apache.hadoop.hive.ql.metadata.TestHiveMetaStoreChecker#testAddPartitionMMBase@;@12@;@193@;@1206@;@0@;@1@;@15092@;@16473@;@44@;@29m 32s
org.apache.hadoop.hive.ql.stats.TestBasicStats#testDataSizeEstimator@;@12@;@13@;@1087@;@1087@;@0@;@2483@;@2484@;@13@;@29m 48s
org.apache.hadoop.hive.ql.udf.generic.TestGenericUDFOPMinus#testTimestampMinusIntervalYearMonth@;@12@;@16@;@1326@;@1326@;@0@;@2399@;@2399@;@16@;@29m 52s
org.apache.hadoop.hive.ql.exec.vector.expressions.TestVectorTimestampExpressions#testVectorUDFDayOfMonthTimestamp@;@12@;@12@;@588@;@588@;@0@;@2466@;@2466@;@12@;@29m 51s
org.apache.hadoop.hive.ql.exec.TestUtilities#testgetDbTableName@;@12@;@44@;@833@;@471@;@3@;@2658@;@2819@;@33@;@29m 50s
org.apache.hadoop.hive.ql.exec.TestKeyWrapperFactory#testUnsetHashCode@;@12@;@15@;@1406@;@1406@;@0@;@2066@;@2066@;@15@;@29m 52s
org.apache.hadoop.hive.ql.exec.TestOperators#testNoConditionalTaskSizeForLlap@;@12@;@23@;@1227@;@0@;@3@;@2267@;@2415@;@23@;@29m 51s
org.apache.hadoop.hive.ql.txn.compactor.TestDeltaFilesMetrics#testDeltaFileMetricPartitionedTable@;@12@;@66@;@4@;@0@;@2@;@29084@;@29259@;@52@;@1m 50s
org.apache.hadoop.hive.ql.exec.vector.TestVectorGroupByOperator#testCountStringAllNull@;@12@;@13@;@1320@;@1320@;@0@;@2608@;@2652@;@13@;@29m 51s
org.apache.hadoop.hive.ql.TestTxnCommandsWithSplitUpdateAndVectorization#testDeleteIn@;@12@;@295@;@203@;@0@;@6@;@12856@;@19126@;@196@;@7m 57s
org.apache.hadoop.hive.ql.exec.vector.expressions.TestVectorStringExpressions#testRightTrimBytesSlice@;@12@;@12@;@1342@;@1342@;@0@;@2086@;@2086@;@12@;@29m 52s
org.apache.hadoop.hive.ql.TestTxnNoBucketsVectorized#testCtasPartitioned@;@12@;@289@;@6@;@0@;@2@;@12836@;@13063@;@50@;@21s
org.apache.hadoop.hive.ql.TestTxnNoBucketsVectorized#testCTAS@;@12@;@297@;@265@;@0@;@7@;@22658@;@31369@;@201@;@29m 25s
org.apache.hadoop.hive.ql.TestTxnCommands#testVersioningVersionFileDisabled@;@12@;@297@;@129@;@0@;@6@;@12771@;@33273@;@200@;@6m 52s
org.apache.hadoop.hive.ql.txn.compactor.TestCompactionMetrics#testWritesToDisabledCompactionTable@;@12@;@65@;@6@;@0@;@2@;@14454@;@28939@;@49@;@1m 49s
org.apache.hadoop.hive.ql.optimizer.physical.TestNullScanTaskDispatcher#testTwoManagedTables@;@12@;@46@;@765@;@0@;@4@;@2290@;@2566@;@26@;@29m 38s
org.apache.hadoop.hive.ql.exec.vector.aggregation.TestVectorAggregation#testSum@;@12@;@18@;@0@;@0@;@0@;@0@;@0@;@0@;@21m 25s
org.apache.hadoop.hive.metastore.txn.TestTxnHandler#testLockTableLocksPartition@;@12@;@46@;@668@;@536@;@1@;@15466@;@26832@;@37@;@29m 39s
org.apache.hadoop.hive.ql.txn.compactor.TestWorker#insertOnlyDisabled@;@12@;@59@;@21@;@0@;@2@;@27358@;@27902@;@45@;@21m 29s
org.apache.hadoop.hive.ql.txn.compactor.TestWorker#testFindNextCompactThrowsTException@;@12@;@59@;@54@;@0@;@1@;@2191@;@2199@;@20@;@29m 57s
org.apache.hadoop.hive.ql.optimizer.calcite.translator.TestRexNodeConverter#testRewriteCaseChildrenNullChild@;@17@;@17@;@2556@;@0@;@1@;@1968@;@1973@;@0@;@29m 47s
org.apache.hadoop.hive.ql.io.arrow.TestSerializer#testEmptyComplexList@;@12@;@15@;@1317@;@1317@;@0@;@2896@;@3013@;@14@;@29m 50s
org.apache.hadoop.hive.metastore.txn.TestCompactionTxnHandler#testRevokeFromLocalWorkers@;@12@;@48@;@649@;@481@;@1@;@12215@;@29036@;@40@;@29m 45s
org.apache.hadoop.hive.ql.parse.authorization.TestHiveAuthorizationTaskFactory#testGrantServer@;@12@;@70@;@240@;@0@;@6@;@4504@;@6627@;@59@;@29m 37s
org.apache.hadoop.hive.ql.parse.authorization.TestHiveAuthorizationTaskFactory#testRevokeRoleRole@;@12@;@70@;@240@;@0@;@6@;@4506@;@6714@;@59@;@29m 35s
org.apache.hadoop.hive.metastore.txn.TestTxnHandler#heartbeatTxnRange@;@12@;@56@;@128@;@69@;@7@;@12283@;@25212@;@48@;@5m 46s
org.apache.hadoop.hive.metastore.txn.TestTxnHandler#testLockDbDoesNotLockTableInDifferentDB@;@12@;@46@;@692@;@532@;@1@;@12236@;@26693@;@38@;@29m 42s
org.apache.hadoop.hive.ql.exec.TestGetInputSummary#testGetInputSummaryPool@;@12@;@42@;@635@;@348@;@1@;@2236@;@3527@;@30@;@29m 44s
org.apache.hadoop.hive.ql.parse.authorization.TestSessionUserName#testSessionGetGroupNames@;@12@;@23@;@1035@;@714@;@1@;@2796@;@2822@;@23@;@29m 43s
org.apache.hadoop.hive.ql.txn.compactor.TestWorker#droppedTable@;@12@;@59@;@3@;@0@;@1@;@27252@;@27472@;@44@;@1m 27s
org.apache.hadoop.hive.ql.TestTxnNoBucketsVectorized#testNoBucketsDP@;@12@;@297@;@332@;@0@;@7@;@12579@;@34961@;@201@;@17m 56s
org.apache.hadoop.hive.ql.TestTxnCommands#testQuotedIdentifier@;@12@;@289@;@107@;@0@;@5@;@12426@;@21500@;@188@;@6m 1s
org.apache.hadoop.hive.ql.optimizer.physical.TestNullScanTaskDispatcher#testNumberOfListStatusCalls4@;@12@;@46@;@776@;@0@;@4@;@2282@;@2564@;@26@;@29m 39s
org.apache.hadoop.hive.ql.optimizer.physical.TestNullScanTaskDispatcher#testNumberOfListStatusCalls2@;@12@;@46@;@845@;@0@;@4@;@2283@;@2567@;@26@;@29m 39s
org.apache.hadoop.hive.ql.lockmgr.ITestDbTxnManager#testConcurrent2MergeInsertsSharedWriteNoDuplicates@;@22@;@291@;@726@;@0@;@1@;@22292@;@42694@;@260@;@29m 13s
org.apache.hadoop.hive.ql.udf.generic.TestGenericUDFOPMod#testModByZero5@;@12@;@16@;@1320@;@1320@;@0@;@2061@;@2061@;@16@;@29m 48s
org.apache.hadoop.hive.ql.TestTxnExIm#testExportBucketed@;@12@;@297@;@270@;@0@;@7@;@12580@;@31386@;@201@;@16m 51s
org.apache.hadoop.hive.ql.exec.vector.TestVectorGroupByOperator#testMinLongMinInt@;@12@;@13@;@1321@;@1321@;@0@;@2594@;@2685@;@13@;@29m 51s
org.apache.hadoop.hive.ql.exec.tez.TestTezSessionPool#testSessionReopen@;@12@;@16@;@1043@;@1043@;@0@;@2771@;@2774@;@16@;@29m 48s
org.apache.hadoop.hive.ql.exec.vector.expressions.TestVectorMathFunctions#testVectorLn@;@12@;@12@;@1262@;@1262@;@0@;@1943@;@1943@;@12@;@29m 52s
org.apache.hadoop.hive.ql.exec.vector.expressions.TestVectorFilterExpressions#testFilterDoubleIn@;@12@;@12@;@1436@;@1436@;@0@;@1941@;@1941@;@12@;@29m 51s
org.apache.hadoop.hive.ql.TestTxnCommands2#testDynPartInsertWithAborts@;@12@;@293@;@216@;@0@;@4@;@12414@;@18706@;@58@;@9m 38s
org.apache.hadoop.hive.ql.exec.vector.expressions.TestVectorArithmetic#testIntegers@;@12@;@23@;@8@;@2@;@2@;@2532@;@4805@;@23@;@27m 51s
org.apache.hadoop.hive.ql.lockmgr.TestDbTxnManager2#testLockingOnInsertIntoNonNativeTables@;@21@;@291@;@768@;@0@;@1@;@22435@;@42436@;@260@;@29m 16s
org.apache.hadoop.hive.ql.lockmgr.TestDbTxnManager2#testMultiInsert@;@21@;@289@;@689@;@0@;@1@;@22338@;@38525@;@257@;@29m 22s
org.apache.hadoop.hive.ql.lockmgr.TestDbTxnManager2#testSkipAcquireLocksForExplain@;@21@;@289@;@726@;@0@;@1@;@21924@;@40453@;@257@;@29m 16s
org.apache.hadoop.hive.ql.exec.vector.TestVectorGroupByOperator#testSumLongNulls@;@12@;@13@;@1322@;@1322@;@0@;@2626@;@2717@;@13@;@29m 50s
org.apache.hadoop.hive.ql.exec.vector.TestVectorGroupByOperator#testMaxLongRepeat@;@12@;@13@;@1298@;@1298@;@0@;@2585@;@2629@;@13@;@29m 51s
org.apache.hadoop.hive.ql.exec.vector.expressions.TestVectorGenericDateExpressions#testDateAddScalarCol@;@12@;@12@;@1233@;@1233@;@0@;@2592@;@2669@;@12@;@29m 52s
org.apache.hadoop.hive.ql.parse.authorization.TestHiveAuthorizationTaskFactory#testRevokeRoleGroup@;@12@;@70@;@773@;@0@;@6@;@2799@;@5146@;@59@;@29m 34s
org.apache.hadoop.hive.ql.txn.compactor.TestWorker2#droppedPartition@;@12@;@59@;@7@;@0@;@2@;@27225@;@27351@;@45@;@1m 52s
org.apache.hadoop.hive.ql.txn.compactor.TestWorker2#testWorkerAndInitiatorVersion@;@12@;@59@;@1@;@0@;@1@;@25260@;@25260@;@44@;@15m 15s
org.apache.hadoop.hive.metastore.txn.TestTxnHandler#testMultipleLockWait@;@12@;@46@;@739@;@573@;@1@;@12304@;@27060@;@37@;@29m 41s
org.apache.hadoop.hive.ql.lockmgr.TestDbTxnManager2#testWriteSetTracking8@;@21@;@289@;@727@;@0@;@1@;@22107@;@41111@;@257@;@29m 9s
org.apache.hadoop.hive.ql.lockmgr.TestDbTxnManager2#testMergePartitionedConflict@;@21@;@289@;@839@;@0@;@1@;@22082@;@40990@;@255@;@29m 20s
org.apache.hadoop.hive.ql.TestTxnExIm#testImportPartitionedCreate@;@12@;@289@;@59@;@0@;@3@;@12813@;@15067@;@50@;@2m 18s
org.apache.hadoop.hive.ql.exec.TestFunctionRegistry#testGetTypeInfoForPrimitiveCategory@;@12@;@44@;@742@;@408@;@3@;@2245@;@2844@;@33@;@29m 44s
org.apache.hadoop.hive.ql.optimizer.calcite.translator.TestRexNodeConverter#testRewriteCaseChildrenNullChild@;@17@;@17@;@2524@;@0@;@1@;@1968@;@1973@;@0@;@29m 45s
org.apache.hadoop.hive.ql.TestTxnCommands2WithSplitUpdateAndVectorization#testMmTableAbortWithCompactionNoCleanup@;@12@;@295@;@200@;@0@;@5@;@12851@;@23262@;@195@;@13m 21s
org.apache.hadoop.hive.ql.exec.vector.expressions.TestVectorMathFunctions#testVectorCeil@;@12@;@12@;@1247@;@1247@;@0@;@1913@;@1913@;@12@;@29m 52s
org.apache.hadoop.hive.ql.exec.vector.expressions.TestVectorMathFunctions#testVectorTan@;@12@;@12@;@1309@;@1309@;@0@;@1910@;@1910@;@12@;@29m 52s
org.apache.hadoop.hive.ql.hooks.TestHiveProtoLoggingHook#testFailureEventLog@;@12@;@19@;@714@;@684@;@1@;@3133@;@3153@;@19@;@29m 50s
org.apache.hadoop.hive.metastore.txn.TestTxnHandler#testLockSamePartition@;@12@;@46@;@692@;@560@;@1@;@15503@;@26894@;@38@;@29m 43s
org.apache.hadoop.hive.ql.lockmgr.TestDbTxnManager2#testMaterializedViewEnableRewriteNonBlocking@;@21@;@289@;@843@;@0@;@1@;@22063@;@42475@;@257@;@29m 22s
org.apache.hadoop.hive.ql.txn.compactor.TestWorker#nothing@;@12@;@69@;@27@;@26@;@1@;@21294@;@22176@;@55@;@7m 10s
org.apache.hadoop.hive.ql.parse.TestMacroSemanticAnalyzer#testTwoUnusedParameterNames@;@12@;@188@;@683@;@0@;@4@;@2265@;@4223@;@175@;@29m 3s
org.apache.hadoop.hive.ql.TestTxnCommands2WithSplitUpdateAndVectorization#testDynPartIOWWithMultiPartitionAborts@;@12@;@298@;@187@;@0@;@5@;@12408@;@34551@;@223@;@17m 5s
org.apache.hadoop.hive.ql.TestTxnCommands2WithSplitUpdateAndVectorization#testAcidWithSchemaEvolution@;@12@;@289@;@50@;@0@;@3@;@12583@;@14900@;@50@;@2m 31s
org.apache.hadoop.hive.ql.parse.TestUpdateDeleteSemanticAnalyzer#testUpdateAllNonPartitionedWhere@;@12@;@21@;@1017@;@0@;@1@;@2978@;@3000@;@21@;@29m 49s
org.apache.hadoop.hive.ql.parse.TestUpdateDeleteSemanticAnalyzer#testUpdateOnePartitionWhere@;@12@;@21@;@1008@;@0@;@1@;@2978@;@2997@;@21@;@29m 50s
org.apache.hadoop.hive.ql.TestTxnCommands2#testNonAcidToAcidConversion02@;@12@;@289@;@28@;@0@;@3@;@12398@;@14067@;@50@;@1m 30s
