test_name@;@minConfigSize@;@maxConfigSize@;@num_of_executed_rounds@;@num_of_valid_rounds@;@unique_failures@;@init_branch_coverage@;@total_branch_coverage@;@total_param_coverage@;@fuzzing_time
org.apache.hadoop.yarn.util.TestProcfsBasedProcessTree#testDestroyProcessTree@;@22@;@22@;@9421@;@9421@;@0@;@1968@;@1969@;@3@;@29m 54s
org.apache.hadoop.yarn.client.api.impl.TestTimelineClient#testPostEntities@;@26@;@38@;@3742@;@3033@;@3@;@3917@;@3974@;@20@;@29m 49s
org.apache.hadoop.yarn.client.api.impl.TestTimelineClient#testCheckRetryCount@;@26@;@38@;@3614@;@0@;@3@;@3088@;@3610@;@20@;@29m 46s
org.apache.hadoop.yarn.client.api.impl.TestTimelineClientV2Impl#testASyncCallMerge@;@27@;@38@;@2416@;@1862@;@3@;@2831@;@3406@;@19@;@29m 52s
org.apache.hadoop.yarn.client.api.impl.TestTimelineClientV2Impl#testExceptionCalls@;@27@;@38@;@2982@;@2758@;@3@;@2828@;@3395@;@19@;@29m 53s
org.apache.hadoop.yarn.client.api.impl.TestTimelineClientV2Impl#testConfigurableNumberOfMerges@;@27@;@38@;@1750@;@1195@;@4@;@2862@;@3433@;@19@;@29m 52s
org.apache.hadoop.yarn.conf.TestYarnConfiguration#testDefaultRMWebUrl@;@10@;@12@;@5232@;@0@;@1@;@1749@;@1783@;@11@;@29m 56s
org.apache.hadoop.yarn.api.TestPBImplRecords#testRenewDelegationTokenResponsePBImpl@;@11@;@11@;@5635@;@5635@;@0@;@1762@;@1762@;@0@;@29m 53s
org.apache.hadoop.yarn.api.TestPBImplRecords#testStopContainersResponsePBImpl@;@11@;@11@;@5439@;@5439@;@0@;@2046@;@2046@;@0@;@29m 54s
org.apache.hadoop.yarn.api.TestPBImplRecords#testGetClusterNodesResponsePBImpl@;@11@;@11@;@6011@;@6011@;@0@;@2631@;@2631@;@0@;@29m 54s
org.apache.hadoop.yarn.api.TestPBImplRecords#testRegisterApplicationMasterResponsePBImpl@;@11@;@11@;@5725@;@5725@;@0@;@3453@;@3453@;@0@;@29m 53s
org.apache.hadoop.yarn.api.TestPBImplRecords#testGetAllResourceTypesInfoResponsePBImpl@;@11@;@11@;@6092@;@6092@;@0@;@1976@;@1976@;@0@;@29m 54s
org.apache.hadoop.yarn.logaggregation.filecontroller.TestLogAggregationFileController#testRemoteDirCreationWithCustomUser@;@22@;@22@;@12939@;@12939@;@0@;@2452@;@2455@;@5@;@29m 53s
org.apache.hadoop.yarn.client.api.impl.TestTimelineReaderClientImpl#testGetApplication@;@39@;@41@;@4424@;@4058@;@2@;@3489@;@3557@;@21@;@29m 52s
org.apache.hadoop.yarn.security.TestDockerClientConfigHandler#testGetCredentialsFromTokensByteBuffer@;@29@;@29@;@11398@;@11398@;@0@;@2903@;@2903@;@4@;@29m 54s
org.apache.hadoop.yarn.util.TestConverterUtils#testConvertUrlWithNoPort@;@1@;@1@;@0@;@0@;@0@;@0@;@0@;@0@;@1s
